wise_objid,IAU name,Internal name/s,Obj. RA,Obj. DEC,Obj. Type,Redshift,Spec. ID,Obs-date,JD,Phase (days),From,Telescope,Instrument,Observer/s,Reducer/s,Source group,Public,Associated groups,End prop. period,Ascii file,Fits file,Spec. type,Spec. quality,Extinction-Corrected,WL Medium,WL Units,Flux Unit Coefficient,Spec. units,Flux Calibrated By,Exp-time,Aperture (slit),HA,Airmass,Dichroic,Grism,Grating,Blaze,Lambda-min,Lambda-max,Del-Lambda,Contrib,Publish,Remarks,Created by,Creation date,mjd,peak_mjd,peak_mag,peak_filt,double-peaked
13385.0,SN 2019pof,"PS19fbm, ATLAS19uvh, ZTF19abxtcio",18.1578040613,33.0349355864,SN IIb,0.0155,54302.0,2019-09-18 09:59:20.00,2458744.9162037,-1.7722450496585225,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019pof_2019-09-18_09-59-20_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-10-16 21:05:03,58744.416203700006,58746.188448749665,18.63178642443039,ZTF_g,0
13404.0,SN 2019sna,"Gaia19evh, PS19gax, ATLAS19yhc, ZTF19aceshib",349.7354625,-10.1763972222,SN IIb,0.031,54385.0,2019-10-23 07:00:18.00,2458779.791875,-6.859250182991673,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019sna_2019-10-23_07-00-18_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-10-23 17:05:04,58779.29187500011,58786.1511251831,18.16927913660705,ZTF_g,0
13508.0,SN 2019tls,"Gaia19fep, ZTF19ackjjwf, ATLAS19zie, PS19ggo",120.708005322,15.8015086645,SN Ib,0.016198,54660.0,2019-11-09 09:31:32.00,2458796.8968981,-5.352919813580229,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019tls_2019-11-09_09-31-32_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-11-13 22:05:04,58796.39689810015,58801.74981791373,17.395332152735158,ZTF_r,0
13522.0,SN 2019tsf,"PS20j, ZTF19ackjszs, ATLAS19zsy, Gaia19evk",167.136666667,-10.4817888889,SN Ib,0.03,66685.0,2020-01-26 06:40:36.00,2458874.7781965,-2.102243300061673,,P60,SEDM,Robotic,,ZTF,Y,ZTF,,2019tsf_2458874.7781965_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020A&amp;amp;amp;A...643A..79S,,Dr Erik Kool,2022-07-07 09:58:48,58874.27819650015,58876.38043980021,18.280165744986167,ZTF_g,1
13522.0,SN 2019tsf,"PS20j, ZTF19ackjszs, ATLAS19zsy, Gaia19evk",167.136666667,-10.4817888889,SN Ib,0.03,66686.0,2020-02-02 06:14:31.00,2458881.7600931,4.879653299693018,,P60,SEDM,Robotic,,ZTF,Y,ZTF,,2019tsf_2458881.7600931_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020A&amp;amp;amp;A...643A..79S,,Dr Erik Kool,2022-07-07 09:58:48,58881.2600930999,58876.38043980021,18.280165744986167,ZTF_g,1
13522.0,SN 2019tsf,"PS20j, ZTF19ackjszs, ATLAS19zsy, Gaia19evk",167.136666667,-10.4817888889,SN Ib,0.03,66687.0,2020-02-07 06:37:30.00,2458886.776053,9.89561319956556,,P60,SEDM,Robotic,,ZTF,Y,ZTF,,2019tsf_2458886.776053_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020A&amp;amp;amp;A...643A..79S,,Dr Erik Kool,2022-07-07 09:58:48,58886.276052999776,58876.38043980021,18.280165744986167,ZTF_g,1
13602.0,SN 2019uff,"Gaia19eyj, ATLAS19babr, ZTF19acmelor",4.805333,-14.397839,SN Ib,0.026612,54670.0,2019-11-14 06:58:23.00,2458801.790544,-0.6014090980097535,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019uff_2019-11-14_06-58-23_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-11-14 20:05:03,58801.29054399999,58801.891953098,18.340644109030254,ZTF_g,0
13758.0,SN 2019vsi,"PS20ahg, Gaia20aks, ZTF19acxpuql, ATLAS19bbmv",206.4790505,23.062001,SN Ib,0.028,54976.0,2019-12-19 13:21:39.00,2458837.0567014,1.6654102940592566,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019vsi_2019-12-19_13-21-39_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-12-20 22:05:04,58836.55670139985,58834.89129110579,17.656947629478235,ZTF_g,1
14220.0,SN 2019yxp,"ZTF20aaerxne, PS20aba, ATLAS19bfod, Gaia19ftw",214.133875,57.808,SN Ib,0.01042,55759.0,2020-01-16 11:12:21.00,2458864.9669097,3.5454841971150017,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019yxp_2020-01-16_11-12-21_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-20 23:05:04,58864.46690970007,58860.92142550296,17.15156097651663,ZTF_g,0
17096.0,SN 2020abdw,"ATLAS20bgrl, ZTF20actpqgc, PS20mom, Gaia20fvx",30.3212626,24.0708174,SN Ic,0.0327790007,60522.0,2020-12-16 03:25:05.00,2459199.642419,4.110895098448964,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020abdw_2020-12-16_03-25-05_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-18 02:05:07,59199.142419000156,59195.03152390171,19.013357597923967,ZTF_g,0
17230.0,SN 2020adnx,"Gaia20fxw, ZTF20adadlqm, ATLAS20bjhy, MASTER OT J030555.49+413631.1",46.481375,41.608711,SN IIb,,59795.0,2021-01-05 02:21:54.00,2459219.5985417,-9.306474999379134,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020adnx_2021-01-05_02-21-54_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2160.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-07 00:05:14,59219.098541699816,59228.405016699195,17.710077852413896,ZTF_g,1
14075.0,SN 2020aut,"PS20cqz, Gaia20aub, ATLAS20ecp, ZTF20aaiftgi",212.5556545,-6.8224189,SN Ic,0.033,55583.0,2020-01-26 10:15:04.00,2458874.9271296,-9.612273438477132,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020aut_2020-01-26_10-15-04_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-11 01:05:04,58874.4271296002,58884.039403038674,18.22853557357421,ZTF_g,0
14065.0,SN 2020axo,ZTF20aahggbm,172.00015713333,16.607431933333,SN Ic,0.1,55505.0,2020-02-01 05:58:16.00,2458880.7487963,-2.3627835402148776,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020axo_2020-02-01_05-58-16_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-03 22:05:02,58880.24879630003,58882.611579840246,18.6499999012214,ZTF_g,0
14065.0,SN 2020axo,ZTF20aahggbm,172.00015713333,16.607431933333,SN Ic,0.1,55847.0,2020-02-01 05:58:16.00,2458880.7487963,-2.3627835402148776,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020axo_2020-02-01_05-58-16_P60_SEDM_TNS_0.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-25 00:05:02,58880.24879630003,58882.611579840246,18.6499999012214,ZTF_g,0
14065.0,SN 2020axo,ZTF20aahggbm,172.00015713333,16.607431933333,SN Ic,0.1,57397.0,2020-02-01 05:58:16.00,2458880.7487963,-2.3627835402148776,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020axo_2020-02-01_05-58-16_P60_SEDM_TNS_1.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-07-06 21:05:04,58880.24879630003,58882.611579840246,18.6499999012214,ZTF_g,0
14199.0,SN 2020bmj,"Gaia20ata, ZTF20aakodyh, ATLAS20etx",198.133042,4.866531,SN Ib,0.04787,55725.0,2020-02-18 12:35:46.00,2458898.024838,8.735795042739483,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020bmj_2020-02-18_12-35-46_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-19 21:05:02,58897.52483800007,58888.78904295733,18.726886220374144,ZTF_r,0
14162.0,SN 2020bpf,"Gaia20azo, ATLAS20fpq, ZTF20aalcyih",103.8479342,27.7219843,SN Ib,0.02723,55671.0,2020-02-16 03:22:27.00,2458895.6405903,-0.8323482703854097,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020bpf_2020-02-16_03-22-27_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-17 21:05:03,58895.14059029985,58895.97293857024,18.165076538531547,ZTF_g,0
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60809.0,2020-02-06 12:43:07.00,2458886.029951,-10.076941068553424,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458886.029951_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58885.52995100012,58895.606892068674,17.963870337060442,ZTF_g,1
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60810.0,2020-02-11 09:13:40.00,2458890.8844983,-5.222393768643087,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458890.8844983_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58890.38449830003,58895.606892068674,17.963870337060442,ZTF_g,1
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60811.0,2020-02-21 08:28:54.00,2458900.8534141,4.7465220314552425,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458900.8534141_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58900.35341410013,58895.606892068674,17.963870337060442,ZTF_g,1
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60812.0,2020-03-06 08:16:09.00,2458914.8445624,18.737670331458503,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458914.8445624_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58914.34456240013,58895.606892068674,17.963870337060442,ZTF_g,1
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60813.0,2020-03-28 11:55:10.00,2458936.9966483,40.88975623129954,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458936.9966483_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58936.49664829997,58895.606892068674,17.963870337060442,ZTF_g,1
14231.0,SN 2020bqj,"ATLAS20fei, ZTF20aalrqbu",233.41867324,34.47894556,SN Ibn,0.068,60814.0,2020-04-04 11:12:33.00,2458943.9670596,47.86016753149306,,P60,SEDM,Robotic,PySEDM,ZTF,Y,ZTF,,2020bqj_2458943.9670596_P60_SEDM_ZTF.txt,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,2020arXiv200804056K,,Dr Erik Kool,2021-03-19 12:42:44,58943.46705960017,58895.606892068674,17.963870337060442,ZTF_g,1
14132.0,SN 2020cgu,"PS20aiu, Gaia20bbz, GOTO20lc, ATLAS20fps, ZTF20aammtwx",111.951020833,20.4015166667,SN Ic,0.027189,55644.0,2020-02-12 03:32:32.00,2458891.6475926,-5.280899722631148,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020cgu_2020-02-12_03-32-32_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-15 00:05:07,58891.14759259997,58896.4284923226,18.1442335611023,ZTF_g,0
14546.0,SN 2020hdh,"ZTF20aauwhfa, PS20bxv",218.160313466,31.6710115041,SN Ic,0.012,56685.0,2020-04-16 00:00:00.00,2458955.5,-3.4728072161015007,,P60,SEDM,ZTF,,TNS,Y,TNS,,SN2020hdh_2020-04-16_00-00-00_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-04-17 22:05:03,58955.0,58958.4728072161,18.040911244726285,ZTF_g,0
14600.0,SN 2020heq,"ATLAS20kmq, PS20ccf, ZTF20aaurfnl",238.879966036,12.8958569295,SN Ic,0.0336,56749.0,2020-04-28 08:54:21.00,2458967.8710764,6.699494257198239,,P60,SEDM,SEDmRobot,D. Neill,TNS,Y,TNS,,SN2020heq_2020-04-28_08-54-21_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-04-29 17:05:04,58967.371076399926,58960.67158214273,18.655605058530345,ZTF_r,0
14572.0,SN 2020hvp,"ZTF20aavzffg, PS20cna, ATLAS20ktt",245.439145132,-2.28924613323,SN Ib,0.005247,56714.0,2020-04-25 08:28:34.00,2458964.8531713,-9.880904933816055,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020hvp_2020-04-25_08-28-34_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-04-25 17:05:02,58964.35317130014,58974.23407623396,15.631663351732568,ZTF_g,0
14859.0,SN 2020kxg,"PS20dve, ATLAS20nmj, ZTF20abbhrrt",200.002106212,-16.661127205,SN Ib,0.015,57225.0,2020-06-12 06:30:37.00,2459012.7712616,8.601802291675995,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020kxg_2020-06-12_06-30-37_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-06-12 20:05:07,59012.271261599846,59003.66945930817,18.274270349814437,ZTF_g,0
14922.0,SN 2020mbt,"ATLAS20owj, ZTF20abeezca",169.78088435,47.29394865,SN Ic,0.046,57298.0,2020-06-22 05:30:49.00,2459022.7297338,-5.9785562404067605,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020mbt_2020-06-22_05-30-49_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-06-23 01:05:05,59022.22973380005,59028.20829004046,18.699352928571727,ZTF_g,0
13954.0,SN 2020oc,"PS20nk, ATLAS20aux, ZTF20aaekkuv",147.012191667,3.53827777778,SN Ic,0.02,55590.0,2020-02-01 10:37:10.00,2458880.9424769,13.677484185369394,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020oc_2020-02-01_10-37-10_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-11 02:05:04,58880.44247689983,58866.76499271446,18.960064038444397,ZTF_g,0
15194.0,SN 2020oce,"ZTF20abkiarz, ZTF18acjwspf",348.0864801,31.125995166667,SN Ic,0.02354,57637.0,2020-07-20 08:09:21.00,2459050.8398264,9.692647558142198,,P60,SEDM,SEDmRobot,D. Neill,TNS,Y,TNS,,SN2020oce_2020-07-20_08-09-21_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-07-28 18:05:04,59050.339826399926,59040.647178841784,18.045775329656895,ZTF_g,0
15356.0,SN 2020rlg,"ATLAS20xty, ZTF20abtkjfw",61.1617818,33.8085216,SN Ic,0.017445,57956.0,2020-08-30 08:51:41.00,2459091.8692245,7.284907166147605,,P60,SEDM,SEDmRobot,D. Neill,TNS,Y,TNS,,SN2020rlg_2020-08-30_08-51-41_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-08-31 19:05:04,59091.36922449991,59084.08431733376,18.79592719090574,ZTF_g,0
15407.0,SN 2020sgf,"Gaia20eey, ATLAS20yxf, ZTF20abxpoxd",50.719833,42.556131,SN Ic,0.02208,58016.0,2020-09-15 07:09:37.00,2459107.7983449,-13.80034632117895,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020sgf_2020-09-15_07-09-37_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-09-15 19:05:04,59107.2983448999,59121.09869122108,18.767943833371348,ZTF_g,1
16878.0,SN 2020urc,PS20kar,34.5461126,37.097234,SN IIb,0.026728,59199.0,2020-11-10 04:59:42.00,2459163.708125,18.733059153069917,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020urc_2020-11-10_04-59-42_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-11-17 19:05:06,59163.20812499989,59144.47506584682,18.531827895165335,ZTF_g,1
15590.0,SN 2020uvh,"ATLAS20bcup, ZTF20acfqngt",70.1861626,67.7320835,SN Ic,0.016111,58747.0,2020-10-13 10:42:25.00,2459135.9461227,-0.06413307257025735,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020uvh_2020-10-13_10-42-25_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-10-14 23:05:07,59135.44612269988,59135.51025577245,19.192824284529777,ZTF_g,0
16873.0,SN 2020xpn,ZTF20aclnplo,156.41261015556,16.787374777778,SN Ic,0.0347,59197.0,2020-11-13 11:44:46.00,2459166.9894213,12.003763392865949,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2020xpn_2020-11-13_11-44-46_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2160.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-11-17 18:05:06,59166.489421300124,59154.48565790726,17.728088773747587,ZTF_g,1
17428.0,SN 2021bm,"ATLAS21awx, ZTF21aaaosoq",219.447000575,59.90703375,SN Ic,0.031517,59977.0,2021-01-18 09:29:50.00,2459232.8957176,9.552372039746842,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021bm_2021-01-18_09-29-50_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-19 18:05:06,59232.395717599895,59222.84334556015,17.821613125912844,ZTF_g,0
17428.0,SN 2021bm,"ATLAS21awx, ZTF21aaaosoq",219.447000575,59.90703375,SN Ic,0.031517,60007.0,2021-01-18 09:29:50.00,2459232.8957176,9.552372039746842,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021bm_2021-01-18_09-29-50_P60_SEDM_TNS_0.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-21 04:05:13,59232.395717599895,59222.84334556015,17.821613125912844,ZTF_g,0
17623.0,SN 2021bwq,"ATLAS21dqu, ZTF21aahdqrg, PS21abx",172.071154,-12.888258,SN Ic,0.022,60484.0,2021-02-07 09:35:45.00,2459252.8998264,-5.458072284593072,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021bwq_2021-02-07_09-35-45_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-16 04:05:05,59252.39982639998,59257.857898684575,17.993574017416687,ZTF_g,0
18148.0,SN 2021hrj,"PS21dab, ATLAS21kho, ZTF21aarnjyd",156.923706123,72.8269334637,SN Ib,0.022,61238.0,2021-04-20 08:22:16.00,2459324.8487963,-13.680381817917805,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021hrj_2021-04-20_08-22-16_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-04-21 00:05:08,59324.348796300124,59338.02917811804,18.3610817319285,ZTF_g,1
18229.0,SN 2021krf,"ATLAS21npa, ZTF21aaxtctv, PS21dol",192.822663,0.520697,SN Ic-pec,0.014,61356.0,2021-05-07 05:20:37.00,2459341.7226505,-1.2295333265719819,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021krf_2021-05-07_05-20-37_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2160.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-05-07 20:05:37,59341.222650500014,59342.45218382659,17.075530037793797,ZTF_g,0
18402.0,SN 2021kum,"PS21efv, ATLAS21oho, ZTF21aaxxmvs",171.62222348,47.1284610812,SN IIb,0.053,61586.0,2021-05-19 04:21:58.00,2459353.6819213,5.832672607117274,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2021kum_2021-05-19_04-21-58_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-05-28 09:05:07,59353.18192130001,59347.349248692895,18.97082175367331,ZTF_g,0
18339.0,SN 2021kww,"Gaia21cfm, ZTF21aayfnjz",201.996417,24.381919,SN IIb,0.023,61502.0,2021-05-14 05:55:04.00,2459348.7465741,-6.049129941027786,,P60,SEDM,SEDmRobot,neill,TNS,Y,TNS,,SN2021kww_2021-05-14_05-55-04_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2700.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-05-16 20:05:08,59348.24657410011,59354.295704041135,17.579033350985846,ZTF_g,0
